t1,t2,seqnr
1678787531768886435,1678787531770912690,796
1678787531868886419,1678787531870912402,797
1678787531968886467,1678787531970912620,798
1678787532068886424,1678787532070912509,799
1678787532268886517,1678787532270912832,801
1678787532368886361,1678787532370912353,802
1678787532468886430,1678787532470912450,803
1678787532568886494,1678787532570912607,804
1678787532668886407,1678787532670912290,805
1678787532768886497,1678787532770912407,806
1678787532868886415,1678787532870912328,807
1678787532968886417,1678787532970912513,808
1678787533068886466,1678787533070912249,809
1678787533168890246,1678787533170916168,810
1678787533268886503,1678787533270913600,811
1678787533368886450,1678787533370912710,812
1678787533468886482,1678787533470912517,813
1678787533568886457,1678787533570912431,814
1678787533668886390,1678787533670912359,815
1678787533768886382,1678787533770912448,816
1678787533868886341,1678787533870912213,817
1678787533968886481,1678787533970911812,818
1678787534068886423,1678787534070912385,819
1678787534168890121,1678787534170916300,820
1678787534268886450,1678787534270912662,821
1678787534368886368,1678787534370913344,822
1678787534468886441,1678787534470912395,823
1678787534568886419,1678787534570912790,824
1678787534668886504,1678787534670912573,825
1678787534768890909,1678787534770916983,826
1678787534868886637,1678787534870912735,827
1678787534968886521,1678787534970912817,828
1678787535068886521,1678787535070912592,829
1678787535168889862,1678787535170916057,830
1678787535268886499,1678787535270912769,831
1678787535368886434,1678787535370912906,832
1678787535468886446,1678787535470912541,833
1678787535568886493,1678787535570912638,834
1678787535668886395,1678787535670912385,835
1678787535768886568,1678787535770912680,836
1678787535868886387,1678787535870912307,837
1678787535968886424,1678787535970912604,838
1678787536068886506,1678787536070912364,839
1678787536168889927,1678787536170915828,840
1678787536268886491,1678787536270912642,841
1678787536368886380,1678787536370912663,842
1678787536468886466,1678787536470912562,843
1678787536568886478,1678787536570912458,844
1678787536668886446,1678787536670912437,845
1678787536768886428,1678787536770912427,846
1678787536868886415,1678787536870913486,847
1678787536968886424,1678787536970912845,848
1678787537068886498,1678787537070912704,849
1678787537168889843,1678787537170915876,850
1678787537268886427,1678787537270912842,851
1678787537368886390,1678787537370912688,852
1678787537468886390,1678787537470912471,853
1678787537568886453,1678787537570912369,854
1678787537668886370,1678787537670912422,855
1678787537768886359,1678787537770912291,856
1678787537868886385,1678787537870911994,857
1678787537968886425,1678787537970912391,858
1678787538068886406,1678787538070912504,859
1678787538168890028,1678787538170916098,860
1678787538268886420,1678787538270912818,861
1678787538368886428,1678787538370912501,862
1678787538468886475,1678787538470912658,863
1678787538568886474,1678787538570912394,864
1678787538668886385,1678787538670912490,865
1678787538768886421,1678787538770912353,866
1678787538868886433,1678787538870912345,867
1678787538968886434,1678787538970912691,868
1678787539068886376,1678787539070911917,869
1678787539168890097,1678787539170916067,870
1678787539268886521,1678787539270912913,871
1678787539368886497,1678787539370912670,872
1678787539468886435,1678787539470912500,873
1678787539568886500,1678787539570912552,874
1678787539668886449,1678787539670912369,875
1678787539768886420,1678787539770912285,876
1678787539868886438,1678787539870912575,877
1678787539968886441,1678787539970913534,878
1678787540068886347,1678787540070912452,879
1678787540168890171,1678787540170916530,880
1678787540268887052,1678787540270913453,881
1678787540368886642,1678787540370913096,882
1678787540468886477,1678787540470912613,883
1678787540568886511,1678787540570912640,884
1678787540668886432,1678787540670912386,885
1678787540768886409,1678787540770912440,886
1678787540868886709,1678787540870912814,887
1678787540968886610,1678787540970912813,888
1678787541068886493,1678787541070912603,889
1678787541168890481,1678787541170916646,890
1678787541268886577,1678787541270911747,891
1678787541368886446,1678787541370912694,892
1678787541468886558,1678787541470912923,893
1678787541568886534,1678787541570912520,894
1678787541668886483,1678787541670912452,895
1678787541768886601,1678787541770912579,896
1678787541868886384,1678787541870912389,897
1678787541968886529,1678787541970912648,898
1678787542068886435,1678787542070912575,899
1678787542168890765,1678787542170916902,900
1678787542268886526,1678787542270912967,901
1678787542368886345,1678787542370912322,902
1678787542468886501,1678787542470912835,903
1678787542568886474,1678787542570912466,904
1678787542668886460,1678787542670912451,905
1678787542768886401,1678787542770912395,906
1678787542868886451,1678787542870912504,907
1678787542968886467,1678787542970912750,908
1678787543068886497,1678787543070912627,909
1678787543168890135,1678787543170916222,910
1678787543268886386,1678787543270912732,911
1678787543368886369,1678787543370912387,912
1678787543468886488,1678787543470912859,913
1678787543568886378,1678787543570913011,914
1678787543668886446,1678787543670912540,915
1678787543768886444,1678787543770912472,916
1678787543868886484,1678787543870912548,917
1678787543968886482,1678787543970912552,918
1678787544068886442,1678787544070911773,919
1678787544168890189,1678787544170916389,920
1678787544268886487,1678787544270911895,921
1678787544368886480,1678787544370912712,922
1678787544468886460,1678787544470912266,923
1678787544568886492,1678787544570913554,924
1678787544668886446,1678787544670912573,925
1678787544768886506,1678787544770912460,926
1678787544868886421,1678787544870912459,927
1678787544968886516,1678787544970912871,928
1678787545068886478,1678787545070912360,929
1678787545168894836,1678787545170920985,930
1678787545268886557,1678787545270912978,931
1678787545368886620,1678787545370912476,932
1678787545468886460,1678787545470912852,933
1678787545568886583,1678787545570912976,934
1678787545668886490,1678787545670912504,935
1678787545768886518,1678787545770912653,936
1678787545868886427,1678787545870912349,937
1678787545968886484,1678787545970912822,938
1678787546068886628,1678787546070912588,939
1678787546168889967,1678787546170916078,940
1678787546268886505,1678787546270912944,941
1678787546368886416,1678787546370912552,942
1678787546468886388,1678787546470912649,943
1678787546568890844,1678787546570917192,944
1678787546668886617,1678787546670912626,945
1678787546768886414,1678787546770912412,946
1678787546868886420,1678787546870912540,947
1678787546968886391,1678787546970912750,948
1678787547068886582,1678787547070912628,949
1678787547168892342,1678787547170918919,950
1678787547268886649,1678787547270913026,951
1678787547368886471,1678787547370912580,952
1678787547468886460,1678787547470912799,953
1678787547568886478,1678787547570912417,954
1678787547668886370,1678787547670912522,955
1678787547768886413,1678787547770912399,956
1678787547868886536,1678787547870912699,957
1678787547968886433,1678787547970912283,958
1678787548068886447,1678787548070912479,959
1678787548168895980,1678787548170922149,960
1678787548268886642,1678787548270913166,961
1678787548368886555,1678787548370912563,962
1678787548468886493,1678787548470912638,963
1678787548568886511,1678787548570912484,964
1678787548668886470,1678787548670912416,965
1678787548768886432,1678787548770912481,966
1678787548868886538,1678787548870912653,967
1678787548968886453,1678787548970912629,968
1678787549068886506,1678787549070912749,969
1678787549168893884,1678787549170920133,970
1678787549268886704,1678787549270913161,971
1678787549368886591,1678787549370912630,972
1678787549468886540,1678787549470905797,973
1678787549568886569,1678787549570912729,974
1678787549668886477,1678787549670913204,975
1678787549768886419,1678787549770912569,976
1678787549868886471,1678787549870912423,977
1678787549968886499,1678787549970912700,978
1678787550068886517,1678787550070912534,979
1678787550168896012,1678787550170922142,980
1678787550268886661,1678787550270913031,981
1678787550368886440,1678787550370912577,982
1678787550468886429,1678787550470912272,983
1678787550568886547,1678787550570912811,984
1678787550668886423,1678787550670912281,985
1678787550768886481,1678787550770912476,986
1678787550868886586,1678787550870912586,987
1678787550968886394,1678787550970912613,988
1678787551068886535,1678787551070912057,989
1678787551168893332,1678787551170919349,990
1678787551268886695,1678787551270913574,991
1678787551368886433,1678787551370912566,992
1678787551468886483,1678787551470912615,993
1678787551568886511,1678787551570912864,994
1678787551668886455,1678787551670912429,995
1678787551768886436,1678787551770911769,996
1678787551868886391,1678787551870912266,997
1678787551968886451,1678787551970912611,998
1678787552068886513,1678787552070912570,999
1678787552168896238,1678787552170921351,1000
1678787552268886791,1678787552270913736,1001
1678787552368886402,1678787552370912735,1002
1678787552468886531,1678787552470912734,1003
1678787552568886524,1678787552570912528,1004
1678787552668886471,1678787552670912553,1005
1678787552768886450,1678787552770912388,1006
1678787552868886423,1678787552870912460,1007
1678787552968886503,1678787552970912670,1008
1678787553068886458,1678787553070912240,1009
1678787553168893548,1678787553170919553,1010
1678787553268886719,1678787553270913277,1011
1678787553368886426,1678787553370912622,1012
1678787553468886544,1678787553470912681,1013
1678787553568886797,1678787553570912914,1014
1678787553668886451,1678787553670912536,1015
1678787553768886489,1678787553770912648,1016
1678787553868886417,1678787553870912510,1017
1678787553968886446,1678787553970912564,1018
1678787554068886448,1678787554070912470,1019
1678787554168893550,1678787554170919520,1020
1678787554268886654,1678787554270912875,1021
1678787554368886417,1678787554370912484,1022
1678787554468886520,1678787554470912511,1023
1678787554568886500,1678787554570912754,1024
1678787554668886418,1678787554670912414,1025
1678787554768886520,1678787554770912542,1026
1678787554868886381,1678787554870912361,1027
1678787554968886474,1678787554970912881,1028
1678787555068886474,1678787555070912525,1029
1678787555168889885,1678787555170915964,1030
1678787555268886681,1678787555270912814,1031
1678787555368886409,1678787555370912426,1032
1678787555468886451,1678787555470912478,1033
1678787555568886481,1678787555570912814,1034
1678787555668886460,1678787555670912514,1035
1678787555768886434,1678787555770912526,1036
1678787555868886493,1678787555870912624,1037
1678787555968886349,1678787555970912646,1038
1678787556068886536,1678787556070912668,1039
1678787556168889624,1678787556170915552,1040
1678787556268886641,1678787556270912428,1041
1678787556368886465,1678787556370912632,1042
1678787556468886547,1678787556470912438,1043
1678787556568886573,1678787556570912612,1044
1678787556668886364,1678787556670912396,1045
1678787556768886456,1678787556770912447,1046
1678787556868886377,1678787556870913373,1047
1678787556968886415,1678787556970912748,1048
1678787557068886541,1678787557070912753,1049
1678787557168889873,1678787557170915892,1050
1678787557268886662,1678787557270912971,1051
1678787557368886408,1678787557370912523,1052
1678787557468886520,1678787557470912652,1053
1678787557568886542,1678787557570912699,1054
1678787557668886372,1678787557670912476,1055
1678787557768886384,1678787557770912283,1056
1678787557868886392,1678787557870912048,1057
1678787557968886353,1678787557970912496,1058
1678787558068886491,1678787558070912335,1059
1678787558168889718,1678787558170915699,1060
1678787558268886732,1678787558270913212,1061
1678787558368886647,1678787558370913529,1062
1678787558468886553,1678787558470912659,1063
1678787558568886537,1678787558570912842,1064
1678787558668887209,1678787558670913284,1065
1678787558768886628,1678787558770912613,1066
1678787558868886560,1678787558870912589,1067
1678787558968886472,1678787558970912438,1068
1678787559068886512,1678787559070912582,1069
1678787559168890279,1678787559170916312,1070
1678787559268886679,1678787559270913098,1071
1678787559368886439,1678787559370912651,1072
1678787559468886447,1678787559470912469,1073
1678787559568886457,1678787559570912474,1074
1678787559668886495,1678787559670912609,1075
1678787559768886489,1678787559770912575,1076
1678787559868886471,1678787559870912433,1077
1678787559968886371,1678787559970912777,1078
1678787560068886469,1678787560070912510,1079
1678787560168889955,1678787560170915229,1080
1678787560268886486,1678787560270912841,1081
1678787560368886503,1678787560370912759,1082
1678787560468886479,1678787560470912448,1083
1678787560568886720,1678787560570912898,1084
1678787560668886482,1678787560670912647,1085
1678787560768886474,1678787560770912638,1086
1678787560868886637,1678787560870912615,1087
1678787560968886432,1678787560970912595,1088
1678787561068886394,1678787561070912335,1089
1678787561168889726,1678787561170915661,1090
1678787561268886745,1678787561270913293,1091
1678787561368886532,1678787561370912759,1092
1678787561468886423,1678787561470912511,1093
1678787561568886571,1678787561570912666,1094
1678787561668886515,1678787561670912734,1095
1678787561768887139,1678787561770913236,1096
1678787561868886589,1678787561870912589,1097
1678787561968886467,1678787561970912782,1098
1678787562068886463,1678787562070912642,1099
1678787562168890621,1678787562170916843,1100
1678787562268886712,1678787562270912418,1101
1678787562368886331,1678787562370911751,1102
1678787562468886384,1678787562470912468,1103
1678787562568886478,1678787562570912584,1104
1678787562668886589,1678787562670912620,1105
1678787562768886500,1678787562770912501,1106
1678787562868886287,1678787562870912319,1107
1678787562968886419,1678787562970913138,1108
1678787563068886438,1678787563070912463,1109
1678787563168890200,1678787563170916157,1110
1678787563268886739,1678787563270913474,1111
1678787563368886403,1678787563370912611,1112
1678787563468886386,1678787563470912422,1113
1678787563568886456,1678787563570912472,1114
1678787563668886515,1678787563670912555,1115
1678787563768886475,1678787563770912522,1116
1678787563868886413,1678787563870912548,1117
1678787563968886373,1678787563970912352,1118
1678787564068886463,1678787564070912470,1119
1678787564168889895,1678787564170915852,1120
1678787564268886758,1678787564270915075,1121
1678787564368886385,1678787564370912663,1122
1678787564468886461,1678787564470912547,1123
1678787564568886540,1678787564570912711,1124
1678787564668886518,1678787564670912678,1125
1678787564768886548,1678787564770912548,1126
1678787564868887173,1678787564870913111,1127
1678787564968886617,1678787564970912802,1128
1678787565068886534,1678787565070912638,1129
1678787565268886878,1678787565270914452,1131
1678787565368886505,1678787565370912781,1132
1678787565468886398,1678787565470912536,1133
1678787565568886447,1678787565570912469,1134
1678787565668886440,1678787565670912524,1135
1678787565768886506,1678787565770912718,1136
1678787565868886407,1678787565870912384,1137
1678787565968886384,1678787565970912492,1138
1678787566068886491,1678787566070912554,1139
1678787566268886707,1678787566270915278,1141
1678787566368886497,1678787566370912755,1142
1678787566468886389,1678787566470912292,1143
1678787566568886480,1678787566570912572,1144
1678787566668886560,1678787566670912526,1145
1678787566768886522,1678787566770912652,1146
1678787566868886449,1678787566870912438,1147
1678787566968886421,1678787566970912561,1148
1678787567068886438,1678787567070911828,1149
1678787567168890126,1678787567170916203,1150
1678787567268886674,1678787567270912637,1151
1678787567368886454,1678787567370912620,1152
1678787567468886296,1678787567470912314,1153
1678787567568886494,1678787567570912026,1154
1678787567668886493,1678787567670912548,1155
1678787567768886522,1678787567770912635,1156
1678787567868886428,1678787567870912867,1157
1678787567968886862,1678787567970913121,1158
1678787568068886573,1678787568070912725,1159
1678787568168890357,1678787568170916640,1160
1678787568268886681,1678787568270915591,1161
1678787568368886447,1678787568370912536,1162
1678787568468886531,1678787568470912552,1163
1678787568568886536,1678787568570911710,1164
1678787568668886520,1678787568670912867,1165
1678787568768886510,1678787568770912694,1166
1678787568868886469,1678787568870911472,1167
1678787568968886458,1678787568970912653,1168
1678787569068886402,1678787569070912404,1169
1678787569268886692,1678787569270913895,1171
1678787569368886485,1678787569370912668,1172
1678787569468886462,1678787569470912613,1173
1678787569568886439,1678787569570912441,1174
1678787569668886506,1678787569670912583,1175
1678787569768886488,1678787569770912284,1176
1678787569868886459,1678787569870912632,1177
1678787569968886427,1678787569970912609,1178
1678787570068886479,1678787570070912514,1179
1678787570168889962,1678787570170916407,1180
1678787570268886680,1678787570270910458,1181
1678787570368886538,1678787570370912744,1182
1678787570468886393,1678787570470912295,1183
1678787570568886480,1678787570570912533,1184
1678787570668886527,1678787570670912533,1185
1678787570768886410,1678787570770912787,1186
1678787570868886706,1678787570870912680,1187
1678787570968886506,1678787570970912523,1188
1678787571068886551,1678787571070912675,1189
1678787571168889999,1678787571170916065,1190
1678787571268886474,1678787571270913744,1191
1678787571368886404,1678787571370912823,1192
1678787571468886615,1678787571470912764,1193
1678787571568886420,1678787571570912627,1194
1678787571668886506,1678787571670912368,1195
1678787571768886397,1678787571770912806,1196
1678787571868886506,1678787571870912429,1197
1678787571968886403,1678787571970912619,1198
1678787572068886354,1678787572070912428,1199
1678787572268886702,1678787572270915298,1201
1678787572368886482,1678787572370912706,1202
1678787572468886397,1678787572470912455,1203
1678787572568886529,1678787572570912560,1204
1678787572668886523,1678787572670912466,1205
1678787572768886534,1678787572770912621,1206
1678787572868886442,1678787572870912479,1207
1678787572968886455,1678787572970912618,1208
1678787573068886431,1678787573070911566,1209
1678787573268886650,1678787573270914921,1211
1678787573368886374,1678787573370912563,1212
1678787573468886431,1678787573470912529,1213
1678787573568886429,1678787573570912512,1214
1678787573668886475,1678787573670909125,1215
1678787573768886442,1678787573770923538,1216
1678787573868886474,1678787573870912911,1217
1678787573968886506,1678787573970912787,1218
1678787574068886495,1678787574070912078,1219
1678787574168889905,1678787574170915742,1220
1678787574268886613,1678787574270912901,1221
1678787574368886396,1678787574370912612,1222
1678787574468886520,1678787574470912328,1223
1678787574568886399,1678787574570912422,1224
1678787574668886571,1678787574670912400,1225
1678787574768886513,1678787574770912611,1226
1678787574868886411,1678787574870912548,1227
1678787574968886566,1678787574970912820,1228
1678787575068886542,1678787575070912455,1229
1678787575268886701,1678787575270915744,1231
1678787575368886485,1678787575370912761,1232
1678787575468886541,1678787575470912478,1233
1678787575568886537,1678787575570912317,1234
1678787575668886472,1678787575670912341,1235
1678787575768886548,1678787575770912483,1236
1678787575868886452,1678787575870912481,1237
1678787575968886402,1678787575970911832,1238
1678787576068886434,1678787576070912395,1239
1678787576268886704,1678787576270914113,1241
1678787576368886528,1678787576370912703,1242
1678787576468886490,1678787576470912323,1243
1678787576568886562,1678787576570912210,1244
1678787576668886417,1678787576670912140,1245
1678787576768886526,1678787576770912203,1246
1678787576868886418,1678787576870912227,1247
1678787576968886454,1678787576970911312,1248
1678787577068886447,1678787577070912051,1249
1678787577268886559,1678787577270915407,1251
1678787577368886485,1678787577370912397,1252
1678787577468886465,1678787577470912407,1253
1678787577568886602,1678787577570912423,1254
1678787577668886425,1678787577670912179,1255
1678787577768886487,1678787577770912381,1256
1678787577868886450,1678787577870912701,1257
1678787577968886447,1678787577970912546,1258
1678787578068886448,1678787578070912331,1259
1678787578168889806,1678787578170915696,1260
1678787578268886545,1678787578270913617,1261
1678787578368886444,1678787578370913480,1262
1678787578468886443,1678787578470912534,1263
1678787578568886471,1678787578570912572,1264
1678787578668886421,1678787578670912424,1265
1678787578768886442,1678787578770912397,1266
1678787578868886427,1678787578870913399,1267
1678787578968886371,1678787578970912587,1268
1678787579068886558,1678787579070912978,1269
1678787579168889748,1678787579170915646,1270
1678787579268886662,1678787579270913923,1271
1678787579368886463,1678787579370912154,1272
1678787579468886461,1678787579470912573,1273
1678787579568886513,1678787579570912590,1274
1678787579668886542,1678787579670912581,1275
1678787579768886416,1678787579770912417,1276
1678787579868886495,1678787579870912927,1277
1678787579968886439,1678787579970912702,1278
1678787580068886550,1678787580070912714,1279
1678787580168889727,1678787580170915828,1280
1678787580268886771,1678787580270915770,1281
1678787580368886567,1678787580370912975,1282
1678787580468886435,1678787580470912763,1283
1678787580568886608,1678787580570912541,1284
1678787580668886483,1678787580670912401,1285
1678787580768886608,1678787580770913003,1286
1678787580868886755,1678787580870913056,1287
1678787580968886446,1678787580970912733,1288
1678787581068886514,1678787581070912546,1289
1678787581268886650,1678787581270915423,1291
1678787581368886544,1678787581370913094,1292
1678787581468886381,1678787581470912357,1293
1678787581568886498,1678787581570912716,1294
1678787581668886414,1678787581670912431,1295
1678787581768887010,1678787581770913269,1296
1678787581868886609,1678787581870912609,1297
1678787581968886492,1678787581970913077,1298
1678787582068886517,1678787582070912650,1299
1678787582168890259,1678787582170916275,1300
1678787582268886819,1678787582270912666,1301
1678787582368886479,1678787582370912620,1302
1678787582468886394,1678787582470912404,1303
1678787582568886430,1678787582570912079,1304
1678787582668886421,1678787582670912341,1305
1678787582768886453,1678787582770912665,1306
1678787582868886493,1678787582870912473,1307
1678787582968886410,1678787582970912612,1308
1678787583068886476,1678787583070912337,1309
1678787583268886734,1678787583270913029,1311
1678787583368886450,1678787583370912807,1312
1678787583468886486,1678787583470912586,1313
1678787583568886439,1678787583570912461,1314
1678787583668886501,1678787583670909311,1315
1678787583768886463,1678787583770912681,1316
1678787583868886491,1678787583870912520,1317
1678787583968886364,1678787583970912593,1318
1678787584068886404,1678787584070912465,1319
1678787584268886626,1678787584270912313,1321
1678787584368886430,1678787584370912727,1322
1678787584468886452,1678787584470912555,1323
1678787584568886482,1678787584570912405,1324
1678787584668886523,1678787584670912502,1325
1678787584768886442,1678787584770912538,1326
1678787584868886536,1678787584870912580,1327
1678787584968886442,1678787584970912525,1328
1678787585068886514,1678787585070912615,1329
1678787585268886712,1678787585270912812,1331
1678787585368886487,1678787585370912836,1332
1678787585468886434,1678787585470912466,1333
1678787585568886468,1678787585570912392,1334
1678787585668886455,1678787585670912502,1335
1678787585768892568,1678787585770918759,1336
1678787585868886777,1678787585870912864,1337
1678787585968886492,1678787585970912634,1338
1678787586068886513,1678787586070912583,1339
1678787586268886561,1678787586270912512,1341
1678787586368886428,1678787586370912695,1342
1678787586468886474,1678787586470912386,1343
1678787586568886570,1678787586570912665,1344
1678787586668886461,1678787586670912398,1345
1678787586768886473,1678787586770912551,1346
1678787586868886555,1678787586870912312,1347
1678787586968886498,1678787586970912688,1348
1678787587068886496,1678787587070912503,1349
1678787587168889837,1678787587170915975,1350
1678787587268886713,1678787587270912732,1351
1678787587368886446,1678787587370912660,1352
1678787587468886438,1678787587470911972,1353
1678787587568886494,1678787587570912412,1354
1678787587668886363,1678787587670912369,1355
1678787587768886466,1678787587770912661,1356
1678787587868887031,1678787587870913219,1357
1678787587968886501,1678787587970912731,1358
1678787588068886498,1678787588070912529,1359
1678787588268886657,1678787588270912725,1361
1678787588368886528,1678787588370912831,1362
1678787588468886466,1678787588470912462,1363
1678787588568886506,1678787588570912449,1364
1678787588668886389,1678787588670912436,1365
1678787588768886548,1678787588770912420,1366
1678787588868886606,1678787588870912585,1367
1678787588968886397,1678787588970912559,1368
1678787589068886509,1678787589070912592,1369
1678787589268886650,1678787589270913817,1371
1678787589368886477,1678787589370913162,1372
1678787589468886425,1678787589470911712,1373
1678787589568886521,1678787589570912520,1374
1678787589668886363,1678787589670912397,1375
1678787589768886513,1678787589770912396,1376
1678787589868886526,1678787589870912830,1377
1678787589968886437,1678787589970912754,1378
1678787590068886529,1678787590070912784,1379
1678787590268886608,1678787590270913334,1381
1678787590368886496,1678787590370913061,1382
1678787590468886422,1678787590470912524,1383
1678787590568886502,1678787590570912571,1384
1678787590668886371,1678787590670912630,1385
1678787590768886393,1678787590770912367,1386
1678787590868886664,1678787590870912769,1387
1678787590968886546,1678787590970912911,1388
1678787591068886509,1678787591070912759,1389
1678787591268886684,1678787591270912859,1391
1678787591368886520,1678787591370913073,1392
1678787591468886369,1678787591470912530,1393
1678787591568886554,1678787591570912575,1394
1678787591668886399,1678787591670912370,1395
1678787591768886348,1678787591770912270,1396
1678787591868886474,1678787591870912670,1397
1678787591968886473,1678787591970912712,1398
1678787592068886413,1678787592070912568,1399
1678787592268886728,1678787592270912733,1401
1678787592368886572,1678787592370912437,1402
1678787592468886447,1678787592470912243,1403
1678787592568886511,1678787592570912509,1404
1678787592668886478,1678787592670912621,1405
1678787592768886480,1678787592770912355,1406
1678787592868886468,1678787592870912768,1407
1678787592968886537,1678787592970911112,1408
1678787593068886464,1678787593070911692,1409
1678787593168889814,1678787593170916036,1410
1678787593268886715,1678787593270912716,1411
1678787593368886506,1678787593370912966,1412
1678787593468886328,1678787593470912358,1413
1678787593568886476,1678787593570912593,1414
1678787593668886407,1678787593670908364,1415
1678787593768886393,1678787593770912270,1416
1678787593868886484,1678787593870912275,1417
1678787593968886451,1678787593970912629,1418
1678787594068886465,1678787594070912813,1419
1678787594168889886,1678787594170915893,1420
1678787594268886599,1678787594270912807,1421
1678787594368886467,1678787594370912805,1422
1678787594468886398,1678787594470912495,1423
1678787594568886424,1678787594570912384,1424
1678787594668886424,1678787594670912451,1425
1678787594768886383,1678787594770912595,1426
1678787594868886397,1678787594870912464,1427
1678787594968886472,1678787594970912615,1428
1678787595068886463,1678787595070912766,1429
1678787595168889805,1678787595170915666,1430
1678787595268886694,1678787595270912507,1431
1678787595368886425,1678787595370912771,1432
1678787595468886579,1678787595470912690,1433
1678787595568886532,1678787595570912457,1434
1678787595668886477,1678787595670912468,1435
1678787595768886454,1678787595770912417,1436
1678787595868886495,1678787595870912704,1437
1678787595968886570,1678787595970912650,1438
1678787596068886631,1678787596070912922,1439
1678787596168890026,1678787596170915204,1440
1678787596268886680,1678787596270913704,1441
1678787596368886457,1678787596370912756,1442
1678787596468886519,1678787596470912748,1443
1678787596568886547,1678787596570912619,1444
1678787596668886428,1678787596670912437,1445
1678787596768886474,1678787596770912736,1446
1678787596868886434,1678787596870912654,1447
1678787596968886557,1678787596970911986,1448
1678787597068886442,1678787597070912511,1449
1678787597168889864,1678787597170916186,1450
1678787597268886737,1678787597270912818,1451
1678787597368886464,1678787597370912955,1452
1678787597468886482,1678787597470912481,1453
1678787597568886500,1678787597570912492,1454
1678787597668886397,1678787597670912368,1455
1678787597768886414,1678787597770912547,1456
1678787597868886415,1678787597870912645,1457
1678787597968886588,1678787597970912680,1458
1678787598068886456,1678787598070912382,1459
1678787598168889868,1678787598170915873,1460
1678787598268886638,1678787598270912418,1461
1678787598368886389,1678787598370913070,1462
1678787598468886436,1678787598470912615,1463
1678787598568886488,1678787598570912576,1464
1678787598668886395,1678787598670912319,1465
1678787598768886423,1678787598770912375,1466
1678787598868886468,1678787598870912729,1467
1678787598968886474,1678787598970912768,1468
1678787599068886575,1678787599070912660,1469
1678787599168889737,1678787599170915930,1470
1678787599268886453,1678787599270912597,1471
1678787599368886605,1678787599370914024,1472
1678787599468886436,1678787599470912691,1473
1678787599568886477,1678787599570912570,1474
1678787599668886401,1678787599670912347,1475
1678787599768886437,1678787599770912512,1476
1678787599868886397,1678787599870912726,1477
1678787599968886484,1678787599970912715,1478
1678787600068886456,1678787600070912420,1479
1678787600168889848,1678787600170916184,1480
1678787600268886677,1678787600270912839,1481
1678787600368886468,1678787600370912909,1482
1678787600468886515,1678787600470912647,1483
1678787600568886495,1678787600570912562,1484
1678787600668886448,1678787600670912613,1485
1678787600768886387,1678787600770912433,1486
1678787600868886671,1678787600870912932,1487
1678787600968886440,1678787600970912584,1488
1678787601068886560,1678787601070912553,1489
1678787601168889711,1678787601170915900,1490
1678787601268886737,1678787601270912712,1491
1678787601368886618,1678787601370913137,1492
1678787601468886496,1678787601470912447,1493
1678787601568886567,1678787601570912532,1494
1678787601668886465,1678787601670912365,1495
1678787601768886985,1678787601770913083,1496
1678787601868886636,1678787601870912604,1497
1678787601968886450,1678787601970912653,1498
1678787602068886543,1678787602070912427,1499
1678787602168890135,1678787602170916503,1500
1678787602268886785,1678787602270912961,1501
1678787602368886455,1678787602370912961,1502
1678787602468886464,1678787602470912543,1503
1678787602568886450,1678787602570912645,1504
1678787602668886432,1678787602670912403,1505
1678787602768886431,1678787602770912569,1506
1678787602868886430,1678787602870912600,1507
1678787602968886389,1678787602970912839,1508
1678787603068886579,1678787603070912563,1509
1678787603168890154,1678787603170916604,1510
1678787603268886712,1678787603270912826,1511
1678787603368886492,1678787603370912944,1512
1678787603468886470,1678787603470912884,1513
1678787603568886493,1678787603570912571,1514
1678787603668886481,1678787603670909178,1515
1678787603768886391,1678787603770912382,1516
1678787603868886461,1678787603870912485,1517
1678787603968886457,1678787603970912735,1518
1678787604068886491,1678787604070912510,1519
1678787604168890351,1678787604170907958,1520
1678787604268886783,1678787604270912736,1521
1678787604368886494,1678787604370912857,1522
1678787604468886412,1678787604470912563,1523
1678787604568886457,1678787604570912623,1524
1678787604668886442,1678787604670912502,1525
1678787604768886392,1678787604770912419,1526
1678787604868886453,1678787604870912561,1527
1678787604968886414,1678787604970912842,1528
1678787605068886508,1678787605070912580,1529
1678787605168889794,1678787605170915838,1530
1678787605268886666,1678787605270912830,1531
1678787605368886367,1678787605370912687,1532
1678787605468886477,1678787605470912549,1533
1678787605568886504,1678787605570912605,1534
1678787605668886425,1678787605670911494,1535
1678787605768886419,1678787605770912625,1536
1678787605868886367,1678787605870912435,1537
1678787605968886501,1678787605970912763,1538
1678787606068886460,1678787606070912551,1539
1678787606168889892,1678787606170915728,1540
1678787606268886677,1678787606270912257,1541
1678787606368886430,1678787606370912918,1542
1678787606468886548,1678787606470912693,1543
1678787606568886476,1678787606570912638,1544
1678787606668886487,1678787606670912466,1545
1678787606768886403,1678787606770912376,1546
1678787606868886808,1678787606870912964,1547
1678787606968886589,1678787606970912890,1548
1678787607068886513,1678787607070912726,1549
1678787607168890246,1678787607170916266,1550
1678787607268886661,1678787607270912841,1551
1678787607368886345,1678787607370912603,1552
1678787607468886466,1678787607470912629,1553
1678787607568886499,1678787607570912572,1554
1678787607668886361,1678787607670912334,1555
1678787607768886500,1678787607770912506,1556
1678787607868886399,1678787607870912521,1557
1678787607968886612,1678787607970912875,1558
1678787608068886406,1678787608070913242,1559
1678787608168889970,1678787608170916031,1560
